"";"nomHotel";"notapersona";"data";"estrelles";"notaHotel";"TipusHabitacio";"DuradaEstancia";"Nits";"ProcedenciaComentari";"TipusViatge";"Acompanyament";"ViajaConMascota";"Season";"recomanar"
"8260";"Catalonia La Pedrera";7,9;2017-10-09;"4";8,4;"Habitacio Doble";"De 3 a 5 Nits";5;"EnviadoporWeb";"SenseInformar";"Personaqueviajasola";"N";"QUART TRIMESTRE";1
"8261";"Catalonia La Pedrera";7,1;2017-09-18;"4";8,4;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"TERCER TRIMESTRE";1
"8262";"Catalonia La Pedrera";7,1;2017-09-05;"4";8,4;"Habitacio Doble";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Personaqueviajasola";"N";"TERCER TRIMESTRE";1
"8263";"Catalonia La Pedrera";8,3;2017-09-04;"4";8,4;"Habitacio Doble";"De 3 a 5 Nits";3;"EnviadoporWeb";"Viajedeocio";"Pareja";"N";"TERCER TRIMESTRE";1
"8264";"Catalonia La Pedrera";7,9;2017-08-24;"4";8,4;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"TERCER TRIMESTRE";1
"8265";"Catalonia La Pedrera";9,6;2017-08-23;"4";8,4;"Habitacio Doble";"De 3 a 5 Nits";5;"EnviadoporWeb";"Viajedeocio";"Personaqueviajasola";"N";"TERCER TRIMESTRE";0
"8266";"Catalonia La Pedrera";9,6;2017-08-09;"4";8,4;"Habitacio Doble";"De 3 a 5 Nits";5;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"TERCER TRIMESTRE";0
"8267";"Catalonia La Pedrera";4,2;2019-02-17;"4";8,4;"Habitacio Doble";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedenegocios";"Grupo";"N";"PRIMER TRIMESTRE";1
"8268";"Catalonia La Pedrera";8,3;2017-08-01;"4";8,4;"Habitacio Triple";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Grupo";"N";"TERCER TRIMESTRE";1
"8269";"Catalonia La Pedrera";7,1;2017-07-29;"4";8,4;"Habitacio Triple";"De 3 a 5 Nits";5;"EnviadoporWeb";"Viajedeocio";"Pareja";"N";"TERCER TRIMESTRE";1
"8270";"Catalonia La Pedrera";9,2;2017-07-29;"4";8,4;"Habitacio Doble";"Dos nits";2;"EnviadoporWeb";"Viajedeocio";"Pareja";"N";"TERCER TRIMESTRE";0
"8271";"Catalonia La Pedrera";4,6;2017-07-21;"4";8,4;"Habitacio Doble";"De 3 a 5 Nits";4;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"TERCER TRIMESTRE";1
"8272";"Catalonia La Pedrera";9,2;2017-07-20;"4";8,4;"Habitacio Doble";"Una Nit";1;"EnviadoporWeb";"Viajedenegocios";"Pareja";"N";"TERCER TRIMESTRE";0
"8273";"Catalonia La Pedrera";10;2017-07-15;"4";8,4;"Habitacio Triple";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"TERCER TRIMESTRE";0
"8274";"Catalonia La Pedrera";8,3;2017-07-06;"4";8,4;"Habitacio Doble";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"TERCER TRIMESTRE";1
"8275";"Catalonia La Pedrera";8,8;2017-07-05;"4";8,4;"Habitacio Triple";"De 3 a 5 Nits";5;"Enviadopormóvil";"Viajedeocio";"Grupo";"N";"TERCER TRIMESTRE";0
"8276";"Catalonia La Pedrera";9,6;2017-06-19;"4";8,4;"Habitacio Doble";"Una Nit";1;"EnviadoporWeb";"Viajedeocio";"Familiaconniños";"N";"SEGON TRIMESTRE";0
"8277";"Catalonia La Pedrera";10;2017-06-16;"4";8,4;"Habitacio Doble";"De 3 a 5 Nits";3;"EnviadoporWeb";"Viajedeocio";"Pareja";"N";"SEGON TRIMESTRE";0
"8278";"Catalonia La Pedrera";8;2019-01-29;"4";8,4;"Habitacio Doble";"Una Nit";1;"EnviadoporWeb";"SenseInformar";"Pareja";"N";"PRIMER TRIMESTRE";1
"8279";"Catalonia La Pedrera";7,5;2017-06-12;"4";8,4;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"SEGON TRIMESTRE";1
"8280";"Catalonia La Pedrera";4,2;2017-06-08;"4";8,4;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedenegocios";"Personaqueviajasola";"N";"SEGON TRIMESTRE";1
"8281";"Catalonia La Pedrera";5,8;2017-05-31;"4";8,4;"Habitacio Doble";"Dos nits";2;"EnviadoporWeb";"Viajedeocio";"Grupo";"N";"SEGON TRIMESTRE";1
"8282";"Catalonia La Pedrera";7,1;2017-05-24;"4";8,4;"Habitacio Doble";"De 3 a 5 Nits";4;"EnviadoporWeb";"Viajedeocio";"Personaqueviajasola";"N";"SEGON TRIMESTRE";1
"8283";"Catalonia La Pedrera";7,5;2017-05-22;"4";8,4;"Habitacio Doble";"De 3 a 5 Nits";4;"EnviadoporWeb";"Viajedeocio";"Pareja";"N";"SEGON TRIMESTRE";1
"8284";"Catalonia La Pedrera";5;2017-05-11;"4";8,4;"Habitacio Doble";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"SEGON TRIMESTRE";1
"8285";"Catalonia La Pedrera";10;2017-05-08;"4";8,4;"Habitacio Doble";"Dos nits";2;"EnviadoporWeb";"Viajedeocio";"Personaqueviajasola";"N";"SEGON TRIMESTRE";0
"8286";"Catalonia La Pedrera";10;2017-05-03;"4";8,4;"Habitacio Doble";"De 3 a 5 Nits";4;"EnviadoporWeb";"Viajedeocio";"Pareja";"N";"SEGON TRIMESTRE";0
"8288";"Catalonia La Pedrera";10;2019-04-13;"4";8,4;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"SEGON TRIMESTRE";0
"8289";"Catalonia La Pedrera";10;2019-01-28;"4";8,4;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";0
"8290";"Catalonia La Pedrera";8,3;2019-03-26;"4";8,4;"Habitacio Doble";"De 3 a 5 Nits";4;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";1
"8291";"Catalonia La Pedrera";8,3;2019-03-17;"4";8,4;"Suite";"Dos nits";2;"Enviadopormóvil";"Viajedenegocios";"Personaqueviajasola";"N";"PRIMER TRIMESTRE";1
"8292";"Catalonia La Pedrera";10;2019-03-15;"4";8,4;"Habitacio Doble";"De 3 a 5 Nits";4;"Enviadopormóvil";"Viajedeocio";"Personaqueviajasola";"N";"PRIMER TRIMESTRE";0
"8293";"Catalonia La Pedrera";7,5;2019-03-14;"4";8,4;"Habitacio Doble";"Dos nits";2;"EnviadoporWeb";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";1
"8294";"Catalonia La Pedrera";6,3;2019-03-14;"4";8,4;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";1
"8295";"Catalonia La Pedrera";10;2019-03-11;"4";8,4;"Habitacio Doble";"De 3 a 5 Nits";3;"Enviadopormóvil";"SenseInformar";"Grupo";"N";"PRIMER TRIMESTRE";0
"8296";"Catalonia La Pedrera";10;2019-03-09;"4";8,4;"Habitacio Triple";"Mesde7";8;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"PRIMER TRIMESTRE";0
"8297";"Catalonia La Pedrera";7,9;2019-03-05;"4";8,4;"Habitacio Triple";"Una Nit";1;"Enviadopormóvil";"SenseInformar";"Familiaconniños";"N";"PRIMER TRIMESTRE";1
"8298";"Catalonia La Pedrera";6,3;2019-02-25;"4";8,4;"Habitacio Doble";"Dos nits";2;"EnviadoporWeb";"Viajedeocio";"Personaqueviajasola";"N";"PRIMER TRIMESTRE";1
"8299";"Catalonia La Pedrera";7,5;2019-02-25;"4";8,4;"Habitacio Doble";"De 3 a 5 Nits";3;"EnviadoporWeb";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";1
"8300";"Catalonia La Pedrera";4,2;2019-01-21;"4";8,4;"Habitacio Doble";"Una Nit";1;"EnviadoporWeb";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";1
"8301";"Catalonia La Pedrera";8;2019-02-19;"4";8,4;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedenegocios";"Personaqueviajasola";"N";"PRIMER TRIMESTRE";1
"8302";"Catalonia La Pedrera";8,3;2019-02-18;"4";8,4;"Habitacio Doble";"Una Nit";1;"EnviadoporWeb";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";1
"8303";"Catalonia La Pedrera";6,7;2019-02-04;"4";8,4;"Altres";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"PRIMER TRIMESTRE";1
"8304";"Catalonia La Pedrera";10;2019-02-01;"4";8,4;"Habitacio Doble";"Mesde7";8;"EnviadoporWeb";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";0
"8305";"Catalonia La Pedrera";10;2019-02-01;"4";8,4;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"SenseInformar";"Personaqueviajasola";"N";"PRIMER TRIMESTRE";0
"8306";"Catalonia La Pedrera";8,8;2019-01-26;"4";8,4;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedenegocios";"Personaqueviajasola";"N";"PRIMER TRIMESTRE";0
"8307";"Catalonia La Pedrera";7,1;2019-01-18;"4";8,4;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"SenseInformar";"Familiaconniños";"N";"PRIMER TRIMESTRE";1
"8308";"Catalonia La Pedrera";8,8;2019-01-17;"4";8,4;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";0
"8309";"Catalonia La Pedrera";10;2019-01-24;"4";8,4;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";0
"8310";"Catalonia La Pedrera";9;2018-12-11;"4";8,4;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"SenseInformar";"Pareja";"N";"QUART TRIMESTRE";0
"8311";"Catalonia La Pedrera";10;2018-12-11;"4";8,4;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"QUART TRIMESTRE";0
"8312";"Catalonia La Pedrera";10;2018-12-03;"4";8,4;"Habitacio Triple";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"QUART TRIMESTRE";0
"8313";"Catalonia La Pedrera";6,3;2018-11-04;"4";8,4;"Habitacio Triple";"De 3 a 5 Nits";3;"EnviadoporWeb";"Viajedeocio";"Grupo";"N";"QUART TRIMESTRE";1
"8314";"Catalonia La Pedrera";8,8;2018-10-22;"4";8,4;"Habitacio Triple";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Grupo";"N";"QUART TRIMESTRE";0
"8315";"Catalonia La Pedrera";5,4;2018-10-16;"4";8,4;"Habitacio Triple";"Dos nits";2;"EnviadoporWeb";"Viajedeocio";"Familiaconniños";"N";"QUART TRIMESTRE";1
"8316";"Catalonia La Pedrera";7,9;2018-10-15;"4";8,4;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"SenseInformar";"Personaqueviajasola";"N";"QUART TRIMESTRE";1
"8317";"Catalonia La Pedrera";9,2;2018-10-03;"4";8,4;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"QUART TRIMESTRE";0
"8318";"Catalonia La Pedrera";10;2018-10-01;"4";8,4;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"SenseInformar";"Pareja";"N";"QUART TRIMESTRE";0
"8319";"Catalonia La Pedrera";9,2;2018-09-27;"4";8,4;"Habitacio Triple";"De 3 a 5 Nits";4;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"TERCER TRIMESTRE";0
"8320";"Catalonia La Pedrera";10;2019-01-17;"4";8,4;"Habitacio Doble";"Una Nit";1;"EnviadoporWeb";"SenseInformar";"Personaqueviajasola";"N";"PRIMER TRIMESTRE";0
"8321";"Catalonia La Pedrera";8,3;2018-09-26;"4";8,4;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Personaqueviajasola";"N";"TERCER TRIMESTRE";1
"8322";"Catalonia La Pedrera";7,9;2018-09-23;"4";8,4;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedenegocios";"Personaqueviajasola";"N";"TERCER TRIMESTRE";1
"8323";"Catalonia La Pedrera";7,9;2018-09-20;"4";8,4;"Habitacio Triple";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Grupodeamigos";"N";"TERCER TRIMESTRE";1
"8324";"Catalonia La Pedrera";8,8;2018-09-17;"4";8,4;"Habitacio Doble";"De 6 a 7 Nits";7;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"TERCER TRIMESTRE";0
"8325";"Catalonia La Pedrera";7,5;2018-09-06;"4";8,4;"Habitacio Triple";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Personaqueviajasola";"N";"TERCER TRIMESTRE";1
"8326";"Catalonia La Pedrera";7,9;2018-08-28;"4";8,4;"Habitacio Triple";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"TERCER TRIMESTRE";1
"8327";"Catalonia La Pedrera";9,2;2018-08-25;"4";8,4;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Personaqueviajasola";"N";"TERCER TRIMESTRE";0
"8328";"Catalonia La Pedrera";7,5;2018-08-13;"4";8,4;"Habitacio Doble";"Dos nits";2;"EnviadoporWeb";"Viajedeocio";"Familiaconniños";"N";"TERCER TRIMESTRE";1
"8329";"Catalonia La Pedrera";8,3;2018-08-06;"4";8,4;"Habitacio Triple";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"TERCER TRIMESTRE";1
"8330";"Catalonia La Pedrera";10;2018-08-05;"4";8,4;"Habitacio Doble";"Estanciade6noches";6;"Enviadopormóvil";"SenseInformar";"Personaqueviajasola";"N";"TERCER TRIMESTRE";0
"8331";"Catalonia La Pedrera";9,6;2019-01-14;"4";8,4;"Habitacio Doble";"Una Nit";1;"EnviadoporWeb";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";0
"8332";"Catalonia La Pedrera";8,3;2018-08-01;"4";8,4;"Habitacio Triple";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Grupo";"N";"TERCER TRIMESTRE";1
"8333";"Catalonia La Pedrera";8,8;2018-07-19;"4";8,4;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"SenseInformar";"Familiaconniños";"N";"TERCER TRIMESTRE";0
"8334";"Catalonia La Pedrera";5,4;2018-07-19;"4";8,4;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"TERCER TRIMESTRE";1
"8335";"Catalonia La Pedrera";10;2018-07-19;"4";8,4;"Habitacio Doble";"De 3 a 5 Nits";4;"EnviadoporWeb";"Viajedeocio";"Familiaconniños";"N";"TERCER TRIMESTRE";0
"8336";"Catalonia La Pedrera";7,5;2018-07-16;"4";8,4;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"TERCER TRIMESTRE";1
"8337";"Catalonia La Pedrera";7,5;2018-07-14;"4";8,4;"Habitacio Triple";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Grupo";"N";"TERCER TRIMESTRE";1
"8338";"Catalonia La Pedrera";8,8;2018-07-06;"4";8,4;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"TERCER TRIMESTRE";0
"8339";"Catalonia La Pedrera";8,8;2018-06-13;"4";8,4;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"SEGON TRIMESTRE";0
"8340";"Catalonia La Pedrera";7,5;2018-06-13;"4";8,4;"Habitacio Triple";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"SEGON TRIMESTRE";1
"8341";"Catalonia La Pedrera";6,7;2018-06-11;"4";8,4;"Habitacio Triple";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"SEGON TRIMESTRE";1
"8342";"Catalonia La Pedrera";9,6;2019-01-07;"4";8,4;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"PRIMER TRIMESTRE";0
"8343";"Catalonia La Pedrera";10;2018-06-04;"4";8,4;"Habitacio Doble";"Una Nit";1;"EnviadoporWeb";"Viajedenegocios";"Grupo";"N";"SEGON TRIMESTRE";0
"8344";"Catalonia La Pedrera";8,3;2018-06-01;"4";8,4;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"SEGON TRIMESTRE";1
"8345";"Catalonia La Pedrera";9,6;2018-05-07;"4";8,4;"Habitacio Doble";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"SEGON TRIMESTRE";0
"8346";"Catalonia La Pedrera";10;2018-04-28;"4";8,4;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Personaqueviajasola";"N";"SEGON TRIMESTRE";0
"8347";"Catalonia La Pedrera";6,7;2018-04-25;"4";8,4;"Habitacio Doble";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"SEGON TRIMESTRE";1
"8348";"Catalonia La Pedrera";10;2018-04-23;"4";8,4;"Habitacio Doble";"Dos nits";2;"EnviadoporWeb";"Viajedeocio";"Pareja";"N";"SEGON TRIMESTRE";0
"8349";"Catalonia La Pedrera";7,5;2018-04-20;"4";8,4;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Personaqueviajasola";"N";"SEGON TRIMESTRE";1
"8350";"Catalonia La Pedrera";9,2;2018-04-20;"4";8,4;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedenegocios";"Personaqueviajasola";"N";"SEGON TRIMESTRE";0
"8351";"Catalonia La Pedrera";9,2;2018-04-18;"4";8,4;"Habitacio Doble";"Dos nits";2;"EnviadoporWeb";"Viajedeocio";"Pareja";"N";"SEGON TRIMESTRE";0
"8352";"Catalonia La Pedrera";7,9;2018-04-15;"4";8,4;"Habitacio Doble";"Dos nits";2;"EnviadoporWeb";"Viajedenegocios";"Personaqueviajasola";"N";"SEGON TRIMESTRE";1
"8353";"Catalonia La Pedrera";9,6;2019-01-07;"4";8,4;"Habitacio Doble";"Mesde7";9;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";0
"8354";"Catalonia La Pedrera";10;2018-04-11;"4";8,4;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedenegocios";"Personaqueviajasola";"N";"SEGON TRIMESTRE";0
"8355";"Catalonia La Pedrera";9,2;2018-04-03;"4";8,4;"Habitacio Doble";"De 3 a 5 Nits";3;"Enviadopormóvil";"SenseInformar";"Pareja";"N";"SEGON TRIMESTRE";0
"8356";"Catalonia La Pedrera";9,6;2018-03-28;"4";8,4;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Personaqueviajasola";"N";"PRIMER TRIMESTRE";0
"8357";"Catalonia La Pedrera";8,8;2018-03-22;"4";8,4;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Personaqueviajasola";"N";"PRIMER TRIMESTRE";0
"8358";"Catalonia La Pedrera";8,3;2018-03-22;"4";8,4;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"PRIMER TRIMESTRE";1
"8359";"Catalonia La Pedrera";7,1;2018-03-20;"4";8,4;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";1
"8360";"Catalonia La Pedrera";10;2018-03-20;"4";8,4;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"SenseInformar";"Grupo";"N";"PRIMER TRIMESTRE";0
"8361";"Catalonia La Pedrera";10;2018-03-17;"4";8,4;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";0
"8362";"Catalonia La Pedrera";10;2018-03-15;"4";8,4;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"SenseInformar";"Personaqueviajasola";"N";"PRIMER TRIMESTRE";0
"8363";"Catalonia La Pedrera";8,8;2018-03-13;"4";8,4;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";0
"8364";"Catalonia La Pedrera";10;2019-01-01;"4";8,4;"Habitacio Doble";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Personaqueviajasola";"N";"PRIMER TRIMESTRE";0
"8365";"Catalonia La Pedrera";10;2018-03-10;"4";8,4;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";0
"8366";"Catalonia La Pedrera";10;2018-03-09;"4";8,4;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedenegocios";"Personaqueviajasola";"N";"PRIMER TRIMESTRE";0
"8367";"Catalonia La Pedrera";8,3;2018-03-09;"4";8,4;"Habitacio Triple";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"PRIMER TRIMESTRE";1
"8368";"Catalonia La Pedrera";10;2018-02-26;"4";8,4;"Habitacio Doble";"Una Nit";1;"EnviadoporWeb";"Viajedenegocios";"Pareja";"N";"PRIMER TRIMESTRE";0
"8369";"Catalonia La Pedrera";9,6;2018-02-25;"4";8,4;"Habitacio Triple";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"PRIMER TRIMESTRE";0
"8370";"Catalonia La Pedrera";7,5;2018-02-18;"4";8,4;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"PRIMER TRIMESTRE";1
"8371";"Catalonia La Pedrera";7,5;2018-02-12;"4";8,4;"Habitacio Doble";"Una Nit";1;"EnviadoporWeb";"Viajedeocio";"Personaqueviajasola";"N";"PRIMER TRIMESTRE";1
"8372";"Catalonia La Pedrera";10;2018-02-11;"4";8,4;"Habitacio Doble";"Una Nit";1;"EnviadoporWeb";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";0
"8373";"Catalonia La Pedrera";10;2018-02-06;"4";8,4;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedenegocios";"Personaqueviajasola";"N";"PRIMER TRIMESTRE";0
"8374";"Catalonia La Pedrera";10;2018-02-05;"4";8,4;"Habitacio Triple";"Una Nit";1;"Enviadopormóvil";"SenseInformar";"Pareja";"N";"PRIMER TRIMESTRE";0
"8375";"Catalonia La Pedrera";10;2018-12-29;"4";8,4;"Habitacio Triple";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"QUART TRIMESTRE";0
"8376";"Catalonia La Pedrera";9,2;2018-02-01;"4";8,4;"Habitacio Doble";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"PRIMER TRIMESTRE";0
"8377";"Catalonia La Pedrera";10;2018-01-27;"4";8,4;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";0
"8378";"Catalonia La Pedrera";9,6;2018-01-25;"4";8,4;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Personaqueviajasola";"N";"PRIMER TRIMESTRE";0
"8379";"Catalonia La Pedrera";7,5;2018-01-23;"4";8,4;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"PRIMER TRIMESTRE";1
"8380";"Catalonia La Pedrera";7,1;2018-01-16;"4";8,4;"Habitacio Doble";"Dos nits";2;"EnviadoporWeb";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";1
"8381";"Catalonia La Pedrera";10;2018-01-14;"4";8,4;"Habitacio Doble";"Dos nits";2;"EnviadoporWeb";"Viajedeocio";"Familiaconniños";"N";"PRIMER TRIMESTRE";0
"8382";"Catalonia La Pedrera";9,2;2018-12-26;"4";8,4;"Habitacio Triple";"De 3 a 5 Nits";3;"EnviadoporWeb";"Viajedeocio";"Grupo";"N";"QUART TRIMESTRE";0
"8383";"Catalonia La Pedrera";10;2018-12-25;"4";8,4;"Habitacio Triple";"Una Nit";1;"EnviadoporWeb";"Viajedeocio";"Pareja";"N";"QUART TRIMESTRE";0
"8384";"Catalonia La Pedrera";8,3;2018-01-07;"4";8,4;"Habitacio Triple";"De 3 a 5 Nits";4;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"PRIMER TRIMESTRE";1
"8385";"Catalonia La Pedrera";8,3;2017-10-23;"4";8,4;"Habitacio Doble";"De 3 a 5 Nits";3;"EnviadoporWeb";"Viajedeocio";"Pareja";"N";"QUART TRIMESTRE";1
"8386";"Catalonia La Pedrera";6,3;2017-10-22;"4";8,4;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedenegocios";"Personaqueviajasola";"N";"QUART TRIMESTRE";1
"8387";"Catalonia La Pedrera";7,5;2017-10-19;"4";8,4;"Habitacio Doble";"De 3 a 5 Nits";4;"EnviadoporWeb";"Viajedeocio";"Pareja";"N";"QUART TRIMESTRE";1
"8388";"Catalonia La Pedrera";8,8;2017-10-18;"4";8,4;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedenegocios";"Personaqueviajasola";"N";"QUART TRIMESTRE";0
"8389";"Catalonia La Pedrera";9,6;2017-10-16;"4";8,4;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Personaqueviajasola";"N";"QUART TRIMESTRE";0
"8390";"Catalonia La Pedrera";9,2;2017-10-15;"4";8,4;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"QUART TRIMESTRE";0
"8391";"Catalonia La Pedrera";7,1;2017-10-13;"4";8,4;"Habitacio Doble";"De 3 a 5 Nits";3;"EnviadoporWeb";"Viajedeocio";"Grupo";"N";"QUART TRIMESTRE";1
"8392";"Catalonia La Pedrera";6,3;2017-10-02;"4";8,4;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Grupodeamigos";"N";"QUART TRIMESTRE";1
"8393";"Catalonia La Pedrera";8,3;2017-09-13;"4";8,4;"Habitacio Triple";"De 3 a 5 Nits";3;"EnviadoporWeb";"Viajedeocio";"Pareja";"N";"TERCER TRIMESTRE";1
"8394";"Catalonia La Pedrera";5;2017-09-02;"4";8,4;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"TERCER TRIMESTRE";1
"8395";"Catalonia La Pedrera";9,6;2018-01-05;"4";8,4;"Habitacio Doble";"De 3 a 5 Nits";4;"Enviadopormóvil";"Viajedeocio";"Personaqueviajasola";"N";"PRIMER TRIMESTRE";0
